"trade_id","chronological_fold","entry_ts","exit_ts","direction","side","weekday","utc_hour","month","gann_state","gann_high_slope","gann_low_slope","normalized_ma_distance","bars_since_gann_flip","breakout_age_bars","donchian_channel_width_pct","donchian_breakout_distance_atr","atr_pct","recent_return_20","recent_range_20","recent_volatility_20","recent_cross_count","stop_distance_atr","stop_distance_pct","gap_fill","entry_price","stop_price","entry_exposure_pct","initial_risk_pct","quality_label","net_pnl","gross_pnl","return_on_equity_pct","mfe_r","mae_r","bars_held","exit_reason"
"tr_2ade41d4c54c","3","2022-01-25T12:00:00+00:00","2022-01-26T03:00:00+00:00","long","long","1","12","1","1","0,013667","0,00719","0,00240949","0","1","0,00559389","-0,289509","0,0012417","0,00273426","0,00401568","0,0007466","2","2,5","0,00310307","False","114,096","113,742","69,8235","0,2167","bad","-9,84","-9,56","-0,1717","0,1695","-0,8925","15","gann_state_exit"
"tr_00382f90632b","3","2022-01-26T10:00:00+00:00","2022-01-28T18:00:00+00:00","long","long","2","10","1","1","-0,00781","-0,005429","0,00115346","1","2","0,0042813","-1,752547","0,00086102","-0,00020174","0,00331625","0,00048083","2","2,5","0,00214928","False","114,158","113,9126","87,4296","0,1879","worthwhile","44,23","44,58","0,7734","6,2277","-0,3464","56","gann_state_exit"
"tr_dcf3b36098ea","3","2022-02-02T10:00:00+00:00","2022-02-03T09:00:00+00:00","short","short","2","10","2","-1","-0,001905","-0,002714","-0,00115569","3","4","0,00545232","-0,642646","0,00084163","3,49E-05","0,00283521","0,00040465","2","2,5","0,00210525","False","114,566","114,8072","86,7586","0,1826","worthwhile","0,17","0,52","0,003","1,7082","-0,17","23","gann_state_exit"
"tr_3abd8a6c47fe","3","2022-02-03T13:00:00+00:00","2022-02-07T13:00:00+00:00","long","long","3","13","2","1","0,017048","0,027905","0,00321501","6","7","0,0056633","-0,29316","0,00089161","0,00464799","0,00514925","0,00052569","1","2,5","0,0022284","False","114,806","114,5502","86,756","0,1933","worthwhile","8,74","9,09","0,1516","2,4391","-0,2736","48","gann_state_exit"
"tr_5ca8f2fe3bef","3","2022-02-08T07:00:00+00:00","2022-02-09T07:00:00+00:00","long","long","1","7","2","1","0,003","0,006857","0,00288877","4","5","0,00435853","-0,220762","0,00094202","0,00264114","0,00435853","0,00062952","1","2,5","0,00235451","False","115,432","115,1602","86,6246","0,204","worthwhile","0,91","1,26","0,0157","0,9125","-0,7359","24","gann_state_exit"
"tr_13958057a154","3","2022-02-10T08:00:00+00:00","2022-02-11T17:00:00+00:00","long","long","3","8","2","1","0,010238","0,011714","0,00143086","9","10","0,00308783","-0,786744","0,0007146","0,0021931","0,00266401","0,00033753","1","2,5","0,00178548","False","115,682","115,4755","86,611","0,1546","worthwhile","9,44","9,79","0,1636","3,176","-0,673","33","gann_state_exit"
"tr_8c0e8f81e986","3","2022-02-15T16:00:00+00:00","2022-02-16T16:00:00+00:00","long","long","1","16","2","1","-0,000476","0,00119","0,00184956","5","6","0,00637257","-0,744125","0,00110389","0,00015566","0,00421956","0,00085884","2","2,5","0,0027574","False","115,749","115,4298","86,4696","0,2384","worthwhile","-11,95","-11,6","-0,2067","0,3854","-0,9211","24","gann_state_exit"
"tr_b711e8d8bbf4","3","2022-02-22T14:00:00+00:00","2022-02-23T23:00:00+00:00","long","long","1","14","2","1","0,009667","0,003429","0,00334961","3","4","0,00517896","-0,360797","0,00105971","0,00206367","0,00517896","0,00070445","1","2,5","0,00264821","False","115,127","114,8221","86,6487","0,2295","worthwhile","-5,78","-5,43","-0,1002","0,3805","-0,82","33","gann_state_exit"
"tr_cde33acaea75","3","2022-02-24T05:00:00+00:00","2022-02-24T16:00:00+00:00","short","short","3","5","2","-1","0,001476","-0,002952","-0,00057505","8","9","0,00322547","-2,781031","0,00094723","-0,00033026","0,00322547","0,00068145","1","3,55201","0,00337352","False","114,717","115,104","69,3884","0,2341","worthwhile","-13,8","-13,52","-0,2394","0,7959","-1,2145","11","stop"
"tr_f8800390a85e","3","2022-02-24T17:00:00+00:00","2022-02-28T18:00:00+00:00","long","long","3","17","2","1","0,002905","-0,008","0,00375673","0","1","0,00687673","-0,168359","0,00154718","0,00209693","0,00675517","0,00110508","1","2,5","0,00386688","False","115,203","114,7575","52,1662","0,2017","worthwhile","-1,2","-0,99","-0,0209","1,2638","-0,1235","49","gann_state_exit"
"tr_a08a081a44e8","3","2022-03-18T13:00:00+00:00","2022-03-23T17:00:00+00:00","long","long","4","13","3","1","0,00719","0,012476","0,00263823","8","9","0,00554112","-1,580733","0,00102662","0,0015158","0,00537295","0,00076346","1","2,5","0,00256236","False","119,124","118,8188","86,9618","0,2228","worthwhile","66,49","66,84","1,1564","7,4991","-0,3899","76","gann_state_exit"
"tr_dd25effc89cf","3","2022-03-24T08:00:00+00:00","2022-03-25T08:00:00+00:00","long","long","3","8","3","1","0,005429","0,008476","0,00217857","10","11","0,00675609","-1,243421","0,00125388","0,0026799","0,00584868","0,00082606","2","2,5","0,00312976","False","121,415","121,035","68,7741","0,2152","worthwhile","1,43","1,71","0,0246","2,6895","-0,6263","24","gann_state_exit"
"tr_ff249370ce76","3","2022-03-28T04:00:00+00:00","2022-03-29T08:00:00+00:00","long","long","0","4","3","1","0,023333","0,030476","0,00364964","11","12","0,01030843","-0,898883","0,00188404","0,00626497","0,0097112","0,00119265","1","2,5","0,00470205","False","122,439","121,8633","51,5679","0,2425","worthwhile","22,28","22,49","0,3831","4,6203","0,0","28","gann_state_exit"
"tr_d15caa7a4d5a","3","2022-03-31T17:00:00+00:00","2022-04-01T03:00:00+00:00","short","short","3","17","3","-1","-0,010429","-0,017667","-0,00453938","3","4","0,00915989","-0,754952","0,00213664","-0,00340379","0,00915989","0,00173372","4","2,5","0,00535032","False","121,31","121,959","34,2475","0,1832","bad","-10,82","-10,68","-0,1852","0,0447","-1,3666","10","stop"
"tr_addd1968dac0","3","2022-04-01T05:00:00+00:00","2022-04-04T06:00:00+00:00","long","long","4","5","4","1","0,001","-0,005476","0,0058559","1","2","0,00958843","-0,442144","0,00220005","0,00225299","0,00895901","0,0017634","4","2,5","0,00549468","False","122,456","121,7831","34,311","0,1885","worthwhile","3,06","3,2","0,0524","0,862","-0,318","25","gann_state_exit"
"tr_4cb26e5ed490","3","2022-04-05T11:00:00+00:00","2022-04-07T05:00:00+00:00","long","long","1","11","4","1","0,007762","0,00019","0,0023603","0","1","0,00598018","-0,35616","0,00121076","0,00100177","0,00504451","0,00085279","2","2,61408","0,0031636","False","122,961","122,572","68,586","0,217","worthwhile","21,08","21,36","0,3614","2,8021","-0,6864","42","gann_state_exit"
"tr_8ce7a6ca23f0","3","2022-04-08T15:00:00+00:00","2022-04-12T18:00:00+00:00","long","long","4","15","4","1","0,009381","0,010333","0,00207349","7","8","0,0051218","-0,40859","0,00104461","0,00299667","0,00449366","0,00074983","2","2,5","0,00261037","False","124,23","123,9057","85,4238","0,223","worthwhile","37,44","37,79","0,6396","4,752","-0,8048","51","gann_state_exit"
"tr_209b9752024d","3","2022-04-13T09:00:00+00:00","2022-04-13T21:00:00+00:00","long","long","2","9","4","1","0,00019","0,002667","0,00230329","5","6","0,00789032","-0,888801","0,00144225","-0,00019901","0,00764349","0,00125662","2","2,5","0,00360096","False","125,76","125,3071","67,9047","0,2445","worthwhile","-5,44","-5,16","-0,0923","1,2344","-0,8502","12","gann_state_exit"
"tr_7fe61463e82a","3","2022-04-15T03:00:00+00:00","2022-04-20T09:00:00+00:00","long","long","4","3","4","1","0,038714","0,033238","0,00498375","11","12","0,0089164","-0,817965","0,00142436","0,00757848","0,0089164","0,00103671","1","2,5","0,0035567","False","126,321","125,8717","67,9675","0,2417","worthwhile","73,57","73,85","1,2501","6,8576","-0,1847","78","gann_state_exit"
"tr_3621284dfbf9","3","2022-04-25T16:00:00+00:00","2022-04-26T10:00:00+00:00","short","short","0","16","4","-1","-0,039952","-0,017238","-0,0032344","6","7","0,01072869","-1,566562","0,00212679","-0,00565599","0,00823964","0,00131911","3","2,5","0,00533483","False","127,732","128,4134","33,5641","0,1791","worthwhile","-2,63","-2,49","-0,0441","0,5621","-0,7132","18","gann_state_exit"
"tr_c1fbc65e120b","3","2022-04-26T15:00:00+00:00","2022-04-27T08:00:00+00:00","short","short","1","15","4","-1","-0,013619","-0,006619","-0,003452","1","2","0,00987887","-0,752881","0,00204111","-0,00101039","0,00681328","0,00106454","2","2,5","0,00511071","False","127,347","127,9978","33,579","0,1716","worthwhile","-5,09","-4,95","-0,0855","0,6207","-0,7375","17","gann_state_exit"
"tr_bcc3b402e9f0","3","2022-04-27T16:00:00+00:00","2022-04-29T10:00:00+00:00","long","long","2","16","4","1","0,033333","0,038143","0,00441942","10","11","0,00983829","-0,620503","0,00184979","0,00427364","0,00979144","0,00108137","1","2,5","0,00461911","False","128,22","127,6277","50,4115","0,2329","worthwhile","46,48","46,69","0,781","5,1177","-0,52","42","gann_state_exit"
"tr_fe99e2627ff4","3","2022-05-03T16:00:00+00:00","2022-05-03T17:00:00+00:00","short","short","1","16","5","-1","-0,019143","-0,020762","-0,00214294","1","2","0,00599766","-1,35109","0,00105992","-0,00222012","0,00423455","0,0005833","3","2,5","0,00265364","False","129,696","130,0402","83,3681","0,2212","bad","-13,66","-13,31","-0,2278","0,0","-0,9995","1","stop"
"tr_292021a8929b","3","2022-05-04T21:00:00+00:00","2022-05-05T13:00:00+00:00","short","short","2","21","5","-1","-0,002048","-0,006952","-0,00088019","8","9","0,00393065","-2,772903","0,00085162","-0,0008147","0,00319221","0,0004229","1","3,892903","0,00332318","False","129,695","130,126","66,8467","0,2221","worthwhile","-0,09","0,19","-0,0016","2,3852","-0,3039","16","gann_state_exit"
"tr_6d09817483d2","3","2022-05-05T18:00:00+00:00","2022-05-09T18:00:00+00:00","long","long","3","18","5","1","0,007857","0,006571","0,00748753","7","8","0,01348259","-0,395743","0,00269681","0,01132914","0,01348259","0,00151338","1","2,5","0,00673474","False","130,383","129,5049","33,4239","0,2251","worthwhile","2,16","2,3","0,0361","1,1001","-0,4555","48","gann_state_exit"
"tr_71bbbf62f924","3","2022-05-09T18:00:00+00:00","2022-05-11T00:00:00+00:00","short","short","0","18","5","-1","0,012857","0,003238","-0,00324007","2","3","0,00923869","-1,939444","0,00156021","-0,00035226","0,00684092","0,00097588","1","3,505728","0,00548636","False","130,141","130,855","33,4118","0,1833","worthwhile","-4,8","-4,66","-0,0802","0,4818","-0,6106","30","gann_state_exit"
"tr_6f75c97d9208","3","2022-05-11T12:00:00+00:00","2022-05-11T15:00:00+00:00","short","short","2","12","5","-1","-0,001476","-0,002667","-0,00389904","1","2","0,00582161","-0,369535","0,00133366","-0,00089247","0,00527487","0,00068689","2","2,5","0,00333585","False","129,795","130,228","66,8772","0,2231","worthwhile","-13,64","-13,36","-0,2281","0,3695","-2,3258","3","stop"
"tr_593664ac9d44","3","2022-05-11T16:00:00+00:00","2022-05-11T20:00:00+00:00","long","long","2","16","5","1","0,016381","-0,017524","0,00472585","0","1","0,00929254","0,9801","0,00153728","0,00385419","0,00929254","0,00174324","3","4,915423","0,00755583","True","130,76","129,772","16,7575","0,1266","bad","-6,47","-6,4","-0,1084","0,0","-0,8806","4","gann_state_exit"
"tr_56306bf9d0c1","3","2022-05-17T16:00:00+00:00","2022-05-17T17:00:00+00:00","long","long","1","16","5","1","0,021143","0,010857","0,00347244","11","12","0,00690704","-0,301387","0,00151076","0,004107","0,0059115","0,00091129","1","2,5","0,00377514","False","129,639","129,1496","50,3271","0,19","bad","-11,62","-11,41","-0,195","0,0388","-1,1606","1","stop"
"tr_09f9ebea1b5e","3","2022-05-19T11:00:00+00:00","2022-05-20T13:00:00+00:00","short","short","3","11","5","-1","-0,026905","-0,051429","-0,00300126","0","1","0,01280492","-1,204596","0,00218169","-0,00676194","0,01052","0,00166245","2","2,612936","0,00571572","False","127,893","128,624","33,6169","0,1921","worthwhile","-3,82","-3,68","-0,0643","1,1874","-0,5513","26","gann_state_exit"
"tr_b5eb1f4adaeb","3","2022-05-24T12:00:00+00:00","2022-05-25T13:00:00+00:00","short","short","1","12","5","-1","-0,00681","-0,012381","-0,00319458","3","4","0,00732149","-1,345846","0,0016326","-0,00305889","0,0070076","0,00095649","1","2,5","0,00409056","False","127,151","127,6711","50,4578","0,2064","worthwhile","0,45","0,66","0,0076","1,517","-0,721","25","gann_state_exit"
"tr_a7650c05c507","3","2022-05-26T10:00:00+00:00","2022-05-26T18:00:00+00:00","short","short","3","10","5","1","0,010952","0,009667","-4,268E-05","0","1","0,00732039","-2,746835","0,00150856","0,00019661","0,00616454","0,00094872","1","3,711095","0,00562179","False","126,65","127,362","33,636","0,1891","bad","-10,9","-10,76","-0,1833","0,1222","-0,9803","8","gann_state_exit"
"tr_f8d3b426d62c","3","2022-05-30T11:00:00+00:00","2022-06-02T15:00:00+00:00","long","long","0","11","5","1","0,011429","0,003095","0,00293167","0","1","0,0055433","0,099776","0,00133778","0,00346672","0,00449117","0,00084369","3","2,5","0,00334421","True","127,37","126,944","67,3955","0,2254","worthwhile","70,76","71,04","1,1922","6,7402","-0,2841","76","gann_state_exit"
"tr_da49949d8af5","3","2022-06-03T15:00:00+00:00","2022-06-09T11:00:00+00:00","long","long","4","15","6","1","0,007095","0,013429","0,00241066","5","6","0,00525604","-0,85168","0,00094736","0,00229517","0,00394203","0,0005095","3","2,5","0,00236646","False","130,243","129,9348","99,9023","0,2364","worthwhile","144,95","145,37","2,4135","13,9968","0,0","92","gann_state_exit"
"tr_f027feda9292","3","2022-06-10T23:00:00+00:00","2022-06-13T14:00:00+00:00","long","long","4","23","6","1","-0,003429","-0,001238","0,00355495","6","7","0,00962197","-0,321091","0,00224807","-8,929E-05","0,00827504","0,00139964","2","2,5","0,00561603","False","134,479","133,7238","32,516","0,1826","worthwhile","-0,51","-0,37","-0,0083","0,9507","-0,4515","15","gann_state_exit"
"tr_90c54ee75cf2","3","2022-06-15T21:00:00+00:00","2022-06-16T04:00:00+00:00","short","short","2","21","6","-1","-0,044762","-0,039667","-0,00459232","11","12","0,01173195","-1,904584","0,00180183","-0,00907321","0,00963271","0,00100462","1","2,693685","0,00487036","False","133,871","134,523","48,778","0,2376","worthwhile","-14,79","-14,58","-0,2406","0,5613","-1,1503","7","stop"
"tr_f6ef848f8217","3","2022-06-16T12:00:00+00:00","2022-06-17T05:00:00+00:00","short","short","3","12","6","-1","-0,010571","-0,060286","-0,00928619","0","1","0,01725665","0,758971","0,00277906","-0,01096503","0,0137813","0,00220124","2","3,014277","0,00837737","True","133,216","134,332","16,2985","0,1365","worthwhile","-8,39","-8,32","-0,1368","1,5439","-1,2778","17","stop"
"tr_f435ebe095fd","3","2022-06-27T14:00:00+00:00","2022-06-29T12:00:00+00:00","long","long","0","14","6","1","0,004571","0,010952","0,00231178","1","2","0,00774982","-0,738145","0,00169307","-1,479E-05","0,00649269","0,00119001","2","2,5","0,00422733","False","135,4","134,8276","48,9626","0,207","worthwhile","16,91","17,12","0,2759","1,7191","-0,6779","46","gann_state_exit"
"tr_357600b993b7","3","2022-06-29T13:00:00+00:00","2022-06-30T10:00:00+00:00","long","long","2","13","6","1","0,01","0,008857","0,00364943","0","1","0,01040835","0,664199","0,00155492","0,00221695","0,0054642","0,00080913","2","2,5","0,00388702","True","136,535","136,0043","48,8278","0,1898","worthwhile","-11,96","-11,75","-0,1947","0,8837","-1,0778","21","stop"
"tr_f9091fb1a542","3","2022-06-30T16:00:00+00:00","2022-07-04T12:00:00+00:00","short","short","3","16","6","-1","-0,025476","-0,023143","-0,00297792","7","8","0,008939","-1,907638","0,00137843","-0,00330171","0,00621396","0,00053849","1","2,765542","0,00382222","False","135,785","136,304","65,2307","0,2493","worthwhile","12,81","13,09","0,2089","2,0058","-0,6628","44","gann_state_exit"
"tr_ed1fc053ec94","3","2022-07-08T06:00:00+00:00","2022-07-08T15:00:00+00:00","short","short","4","6","7","-1","0,00681","-0,012333","-0,00338473","0","1","0,00597367","-0,225394","0,00153784","-0,00184768","0,00597367","0,00116796","3","2,551267","0,00392487","False","135,546","136,078","48,8211","0,1916","bad","-11,98","-11,77","-0,195","0,1992","-1,9173","9","stop"
"tr_aa5493b9ebc4","3","2022-07-08T16:00:00+00:00","2022-07-12T07:00:00+00:00","long","long","4","16","7","1","0,026381","-0,003762","0,00489308","0","1","0,00908211","0,819193","0,00178961","0,00285223","0,00908211","0,00135007","2","2,59684","0,00464717","True","136,427","135,793","48,9164","0,2273","worthwhile","17,61","17,82","0,2871","2,0931","-0,8817","39","gann_state_exit"
"tr_3971a71c57c0","3","2022-07-13T15:00:00+00:00","2022-07-15T12:00:00+00:00","long","long","2","15","7","1","0,020095","0,025857","0,00128776","10","11","0,00771302","-3,069809","0,00116475","0,00265588","0,00496202","0,00075866","1","3,232697","0,00375183","False","137,533","137,017","65,0352","0,244","worthwhile","36,52","36,8","0,5937","3,6027","-0,845","45","gann_state_exit"
"tr_1734f6ea9b1b","3","2022-07-21T18:00:00+00:00","2022-07-25T16:00:00+00:00","short","short","3","18","7","-1","0,002238","-0,019905","-0,00466131","0","1","0,00810348","0,248116","0,00169587","-0,00298723","0,00810348","0,00120893","1","2,5","0,0042397","True","137,841","138,4254","48,4885","0,2056","worthwhile","28,11","28,32","0,4543","3,8946","-0,296","46","gann_state_exit"
"tr_fe8367058b4c","3","2022-07-26T13:00:00+00:00","2022-07-26T15:00:00+00:00","long","long","1","13","7","1","-0,005143","-0,002095","0,00062755","4","5","0,00658193","-1,34141","0,00110797","0,00035155","0,00374123","0,00057309","2","2,5","0,00276578","False","136,791","136,4127","80,4486","0,2225","bad","-14,29","-13,94","-0,2299","0,0","-1,0282","2","stop"
"tr_ae19fb4bfddc","3","2022-07-26T23:00:00+00:00","2022-07-27T15:00:00+00:00","long","long","1","23","7","1","0,00819","0,006524","0,00262135","2","3","0,00417321","-0,098934","0,0014036","0,00299083","0,00413667","0,00065114","3","2,5","0,00350846","False","136,846","136,3659","64,5072","0,2263","worthwhile","-2,47","-2,19","-0,0399","0,6144","-0,6561","16","gann_state_exit"
"tr_d16fa1af9ed9","3","2022-07-27T17:00:00+00:00","2022-07-27T21:00:00+00:00","long","long","2","17","7","1","0,016","0,009286","0,00109302","1","2","0,00626598","-1,261674","0,00122134","0,00181443","0,00445483","0,00068215","2","2,5","0,00304861","False","137,143","136,7249","80,6661","0,2459","worthwhile","-15,71","-15,36","-0,2535","0,7558","-1,9708","4","stop"
"tr_e73138355691","3","2022-07-28T02:00:00+00:00","2022-07-29T18:00:00+00:00","short","short","3","2","7","-1","-0,026714","-0,024","-0,00400289","4","5","0,0086186","-0,704242","0,00172749","-0,00401463","0,00835477","0,00158033","3","2,5","0,00432405","False","136,281","136,8703","48,5226","0,2098","worthwhile","58,18","58,39","0,9411","6,4128","-0,2325","40","gann_state_exit"
"tr_dfd093c9b28a","3","2022-08-01T04:00:00+00:00","2022-08-02T19:00:00+00:00","short","short","0","4","8","-1","-0,043667","-0,01019","-0,00487766","9","10","0,01636815","-0,979154","0,00290523","-0,00374869","0,0157661","0,00219444","2","2,5","0,00728392","False","132,5","133,4651","32,0469","0,2334","worthwhile","2,67","2,81","0,0428","2,1852","-0,2632","39","gann_state_exit"
